species,biomass_min,treeheight_min,soilmoisture_min,peatmap_min,groundcover_min,biomass_max,treeheight_max,soilmoisture_max,peatmap_max,groundcover_max,s2_NDVI_mean_min,hii_hii_mean_min,hii_population_density_mean_min,hii_power_mean_min,hii_roads_mean_min,dem_b1_mean_min,bioclim_bio01_mean_min,bioclim_bio12_mean_min,s2_NDVI_std_min,hii_hii_std_min,dem_b1_std_min,s2_NDVI_mean_max,hii_hii_mean_max,hii_population_density_mean_max,hii_power_mean_max,hii_roads_mean_max,dem_b1_mean_max,bioclim_bio01_mean_max,bioclim_bio12_mean_max,s2_NDVI_std_max,hii_hii_std_max,dem_b1_std_max,n_occ,AOO2km,EOOkm2,RedListCategory
Physconia muscigena,28.344271875000004,0.71208375,11.7568025,0.6832256250000001,0.04622875,254.2901125,67.61103374999996,70.38573312499989,1.6852462499999994,80.99986812499972,0.1127868998092984,83.72467549686218,8.143599409901595,0.0,0.0,7.978112905050788,-11.644033585473045,442.0286461506233,0.041628044237112,14.947225588068177,3.414816936465616,0.7836816075443153,1791.995794109057,351.69998547036096,535.6972598061915,699.1119702933877,955.4802839754116,77.92308775730878,1016.0323298227166,0.3726380626942346,760.3071531410117,163.49335306440693,48,156,331390.916876067,LC
Conocybe pulchella,52.43611875,25.127645,20.71933375,0.5581225,5.40215375,174.3125,106.58380875,58.077781250000015,1.504975,22.040940000000003,0.2726376057200936,709.3657693147761,202.5450175853222,0.0,73.18140629386757,19.176760341203213,53.45812473286112,498.4851522109116,0.0878170728145744,156.78693615830957,4.4820474105074455,0.799669316072605,4229.438948007169,964.5143782578408,904.2258778982964,843.0581534603824,121.36874800711406,75.12906525029918,789.5394710809642,0.4281824858122768,683.4941967510124,31.025086349589323,19,52,103517.211751029,LC
Brianaria sylvicola,40.0350625,21.372071875,18.965,0.7469343749999999,5.544778125,183.731984375,110.60204375,66.02640625000001,1.99695625,100.7727,0.088498097192942,162.9145283245816,18.55005686942101,0.0,32.09066321289702,16.958765694442864,6.619762604337754,530.6561245005852,0.0757879424851845,26.36770993970513,8.400496258075915,0.7826560612670034,2437.1080726930923,532.5468732746658,858.3657463956566,771.473760899289,598.9903457783101,71.89680436395257,946.9462546038116,0.4616105121365468,1002.3810045389346,61.154802411725896,67,244,330476.24075776,LC
Taphrina padi,56.7949325,19.350915,18.82716875,0.472609375,4.248236250000001,199.58943125,89.82668625000001,76.1417549999998,1.5557437499999995,29.229388124999694,0.2936249586682581,854.435783873182,130.1428521016884,0.0,382.68199617034526,7.172138556871841,9.84817835948338,515.982090290272,0.1204406736584286,273.331012630262,5.49754065652947,0.7568495090635321,5572.527854659544,1000.0,967.4119573912596,913.9549723281826,332.16248079091724,78.83774790246115,796.7556672022689,0.5579697444444063,1204.84987644515,41.9912709178367,196,536,394039.331828133,LC
Entoloma cyanulum,47.5267625,45.268005,19.0660025,1.07188,11.561385,126.76001249999996,104.9552675,43.766635,1.5830324999999998,21.71206,0.2608041840147689,562.288496806738,141.56264705210856,0.0,90.83949404528316,38.06414575597607,15.167506213925112,531.906282151391,0.0861630474572522,185.7049595950888,7.752990527053729,0.8297848593290029,2448.3765124303086,749.0325077710584,892.955168267445,531.3174832188902,516.0167338282498,71.4818727474373,921.81276194179,0.2569221276651271,555.3320166345436,89.96716824992602,13,48,143420.533828913,LC
Corynespora olivacea,66.545383125,12.950519375,22.742639375000003,0.7017,2.75975875,227.0047125,82.88136062499996,78.493619375,1.5321356249999971,55.24075937499995,0.0107535516206282,513.9809852101719,139.21088711376217,0.0,168.81963941223623,11.315519920537495,51.56163865013036,509.6840310904416,0.0374277049352433,188.50194806918813,4.2506401725712495,0.708137293513882,5707.039766330513,1000.0,1000.0,940.5807391396728,117.46655900757769,80.99996324242319,726.1143634752976,0.41323728870403,929.0971509816728,17.828032527297214,38,112,149270.639309495,
Athelopsis glaucina,38.036403125,21.480125,11.140486875,0.49186375,4.41641625,203.736078125,170.73479312499998,76.26938437499997,1.4111625,69.40367562499989,0.051999802502147,694.301856395811,180.51886702263525,0.0,61.285730921989646,7.274811455937786,24.976326469068333,510.88286972359367,0.0984643768732169,104.32370713068174,4.695167859158728,0.8050576566901293,3070.125766307605,718.7811447249632,834.4096583398699,623.5855053586947,153.36696826718494,77.29939508329286,737.1231431573242,0.4726814459086268,606.6205065206404,34.37675129910495,20,64,245655.403481702,LC
Calonarius atrovirens,38.7983175,36.13541125,7.942615625,0.696138125,7.94501375,151.17625,91.35045062499992,71.73516249999996,1.2474693749999994,87.68455562499987,0.170628888003816,442.155554756072,166.688953028072,0.0,145.88915692088938,6.843466186619309,70.1335564901676,505.7183670711853,0.0814360394066729,119.59466249933229,3.472362115806644,0.7887403837886536,1972.2319853300144,444.2074944736921,573.5813132049643,767.3082769380004,64.5659572444175,74.19426986137218,540.1104288987088,0.424521848936657,848.3462637486293,15.824248489927175,1267,796,2442.54944818671,
Rinodina gennarii,13.90768625,2.194125,27.240008125000003,0.0,0.442579375,246.882625,76.276694375,255.0,1.914390625,50.01894250000007,-0.0390475606311361,848.8728846415298,220.0603300620712,0.0,44.62961013198751,2.515935966062684,55.290370545300135,604.7552416466408,0.1053442489090516,74.0101718052183,4.245985607447283,0.8208368125116546,4137.949029253665,917.0422762858954,900.0,772.8472206820111,199.80286943671084,78.88807518697682,813.2427891667636,0.6384928587350497,878.0309515076044,44.9078867769868,52,184,40148.9609649674,LC
Lactarius aquizonatus,41.07503125,29.906658125,16.168194375,0.434100625,7.107263124999999,180.67604999999975,108.4980775,88.83422874999995,1.985189999999999,71.19708374999998,0.1557128066848946,186.6798593744183,22.43432322993316,0.0,19.19679000669252,10.096698559961284,1.3977176112436194,476.0796359866476,0.0598560434000644,23.062637103129195,3.323759364236356,0.8323260749804305,3511.294795829245,846.9122836106305,898.8522012627774,805.3019558334043,441.3134125551604,75.89539647013243,701.2776471916546,0.4634318187126164,1124.2146056562997,66.14702042784614,337,876,454043.344816103,LC
Bovista cretacea,0.0415175,0.47311875,11.468588125,0.655250625,0.000458125,254.99111875,18.3210925,58.25232999999998,1.3151874999999995,47.829219375,0.2079728714273684,100.5661442370153,6.384828750326727,0.0,0.0,463.0258641304157,-12.998222111735585,635.7275209867015,0.0809766141911036,16.513979704238793,34.93335502084164,0.7413209593460409,1377.4062012870238,37.983030788785904,18.417037387747246,653.6174118352467,985.7844913622264,1.6835729954779397,1039.5913957510097,0.3697060704704892,493.0864639230469,189.7644056541644,31,60,21382.9135567577,LC
Hodophilus hymenocephalus,47.4601825,2.468103125,14.477360625,0.824835,0.6303681250000001,247.60697187499997,94.97792562499993,67.0239,1.4856662499999969,53.03070687499996,0.2375852742137135,573.9463350206179,201.01269073213209,0.0,16.03967690341202,11.298216593835388,50.76279446122357,488.1434119444021,0.0946164440405842,138.17893877546072,3.288604130646528,0.7583850418177528,3160.0728614005498,861.7256743790252,900.0,759.4944965301007,234.207722811734,76.075,765.283458367582,0.4897996781757673,1024.0626507064026,52.47636476623369,82,220,231720.085882124,
Multiclavula corynoides,38.96688125,1.1980499999999994,18.494725,0.0630581249999999,5.976231875,247.2874499999997,105.933866875,241.00358062499947,2.0691875,94.32703062499992,0.1577421404063202,68.22401087816571,11.470519308848182,0.0,0.0,12.512570353494672,-11.11246755864538,482.46416552254,0.0645273128692744,12.416862470319629,3.6371204433572095,0.8093550724598414,2964.723231536019,855.7052012313702,885.5890704976488,726.6768341622446,640.7145311796669,62.76020301975216,1003.0905235739456,0.3266204573860042,739.4713998116098,80.33546040048338,45,164,324162.462483853,
Phanerochaete laevis,36.36993125,22.747881875,16.716175,0.570649375,4.591499375,201.061665625,158.18631562500008,81.00189062500004,1.9354868750000005,69.39674000000014,0.0960185952751239,117.60098453096478,19.804631343722445,0.0,41.46521218030903,7.934725204051426,-3.55647553378768,511.8066641122146,0.0554758523228348,24.23452151958699,5.429664850871447,0.8219251136411482,3410.845275233757,776.2768519513296,900.0,802.5612467580311,513.575189853225,77.64078428328713,764.7799254377288,0.5622653986346955,833.7541442489544,60.61434639344878,88,296,329562.437214267,LC
Ramaria suecica,40.3331375,29.9059175,8.320005,0.02980875,7.91739625,145.695375,103.4652225,246.9504225000001,1.9117625,22.581605,0.2145963589508121,458.6452614867843,35.37658259817084,0.0,113.471203736299,5.669568652948128,15.651458093752542,519.2755501588526,0.077805985377973,160.4115172152763,3.960082480917983,0.7927148729960413,2328.661141296618,641.902170353642,712.5039321541133,712.9128256499965,451.552271189609,78.83627556010994,675.7105712906039,0.3805360544451093,841.0276160746382,59.31729117976381,47,128,338742.681427273,LC
Typhula fistulosa,42.366476875,18.450565625,12.8661175,0.433718125,3.74855875,210.900878125,119.20829312499995,78.3731375,1.873093125,31.442184374999663,0.0475941913320876,383.02911651617865,93.46467734442636,0.0,61.59592377378171,9.825030738784228,23.088790239642528,499.5202945605199,0.0601259016926961,109.24362622415867,4.24665833859757,0.7930276390117208,4924.930697004619,997.7204547142348,917.8718579253984,861.0031057636676,297.14230917173825,78.86501128720097,809.7511168993659,0.6006068128813027,1152.3107428153453,48.872596536795214,445,1448,399528.601416664,
Cladonia parasitica,33.082675,23.16935,18.001086875,0.753294375,6.936780000000001,147.35441562499997,101.01009937499995,71.81045437499999,2.364901875,99.771999375,0.1374605671348815,45.6693556112527,9.303086837874078,0.0,9.514897047566825,51.04095952086364,-12.185577600680212,472.3096485737682,0.0628110683184051,4.602811256446738,7.361429891801589,0.7871393949951788,1553.407757655173,361.8811038865777,327.63007005889176,707.715292744466,648.2926665925434,70.24385272373482,724.9827981524055,0.429455516654201,571.8000201222083,66.405881902336,16829,22732,543939.333220148,NT
Otidea onotica,39.9515,19.381125,13.762225,0.418125,4.35235,206.663,112.4384,82.738625,1.8452,74.938875,0.0815162196337869,362.897827808876,119.72181644389084,0.0,26.83932982830223,8.480243781268696,29.830258142214195,498.6501827918687,0.0698595545938381,93.62255987723256,4.243014301527302,0.8003057572273785,4393.685003348671,978.2370089068952,900.0,836.7644942420687,244.72440365323692,77.73892808501702,780.2478526721949,0.5844254507374467,1216.871330655854,45.20049365538748,1259,3524,362249.382023479,LC
Camarophyllopsis schulzeri,53.797625,12.0006125,17.7771125,0.586175,2.7651375,217.5086875,104.30865,66.73372499999999,2.042975,64.5538875,0.2023312404196331,372.9480409704189,117.67104712911198,0.0,35.745441199845665,12.251126200469471,44.076384331255326,543.2560335026667,0.0841750269679374,79.72250743485858,4.728625305975701,0.8138403676604619,3259.0178285863008,821.714317436855,900.0,787.6710537221594,279.42824661603936,76.46900244793522,850.1573193276838,0.4552047388617625,1075.017716192987,40.52434534951568,345,728,191998.427584193,NT
Tricholoma matsutake,30.2765625,28.79587375,15.778583125,0.782055625,7.55684625,139.07704374999997,107.023023125,68.49062874999997,2.13580875,96.91725374999996,0.2120498342879907,104.44992796998912,9.159175818843924,0.0,58.34346390088945,18.274688311198897,-15.41605840555484,452.22594144121774,0.067213875416392,16.073038625106612,5.691166812361438,0.7705960346036658,2556.8814835536414,657.4937951576794,856.2530766819863,800.1314566833464,551.1749293226112,64.50643957140657,667.8388569085257,0.3648109996507462,911.3417240321849,49.009987194945246,3754,4444,424695.690376771,VU
Pronectria pertusariicola,56.060203125,28.202249375,12.62025625,0.6916375,5.23553125,193.489425,102.96122062499998,88.820086875,1.2218693749999998,19.793175625,0.2106320242173545,838.9416680676204,122.76493533833654,0.0,540.1272527473818,9.310496282879102,60.06523042824806,511.7041860029527,0.1298129569021492,241.7986041331184,4.147124658886972,0.6050870741753727,3831.163411724229,796.6646695415161,680.3554215547334,790.9046725499558,193.13737439177245,78.26897941788428,702.7057166014633,0.4651509685036608,805.0472571299891,12.638928235074276,12,36,26380.9626538665,
Phyllosticta cruenta,41.798083125,22.7688,12.780019375,0.7053375000000001,5.23944,186.627259375,101.006533125,42.58886125,1.340468125,69.42383000000002,0.4758382267231206,905.5463626750028,199.07440665066355,0.0,455.2311268082563,10.29091407880572,51.79821336990851,476.3257498797712,0.0877494212709885,317.4699757274808,3.293182526855381,0.7909802424243182,4068.081935834973,828.5483528313933,756.907888530338,806.1113535213475,112.08335738670776,77.36501691319496,706.0508830079116,0.3537471726090329,1346.047753880442,18.092019715156077,10,40,95637.1818235869,
Cortinarius flexipes,34.379475,33.9246625,16.731725,0.611405,7.199504999999999,169.84512499999997,115.74007999999998,77.0851575,2.102825,91.25963999999998,0.1643263144092502,347.3250443323998,130.585241366518,0.0,32.38232001703224,27.602445535067588,38.47990511957617,569.8485544271653,0.070361706682565,67.96583495314492,6.420643825950245,0.8178848880215444,2809.557699904391,818.2685886924925,900.0,705.0808218326185,282.2854875381318,75.00134441795838,845.884330713308,0.536725911472033,736.0063297387271,43.32587353990712,1163,2404,256049.631736444,LC
Helvella solitaria,49.7286875,5.219925,13.095584375,0.736459375,1.225771875,240.08440625,117.029415625,72.43102499999999,2.092378125,22.701378125,0.2898796453680155,290.62131337690846,59.11618410477155,0.0,79.09113906905431,8.959151980782135,14.589541452551066,497.1660480131336,0.0677681094923224,43.19822143817821,2.7428522542876155,0.8441239730678674,4056.172680490965,920.7150851215883,900.0,794.4347226003554,537.1404292902156,77.59234279303087,918.0142340409348,0.5794487967516184,1105.5527353598895,44.282832222511615,57,176,409211.395973493,LC
Hygrocybe quieta,46.357855,8.22736,13.99915,0.479865,1.95856,227.6335749999999,97.98151499999987,67.93823499999995,1.7185,70.94093,0.2032063594802382,441.2871076640981,137.5082295358566,0.0,27.921626469637683,9.915024255650488,29.050133702683787,492.6669801354723,0.0934833927313065,66.61986889433237,4.096531436579681,0.7885576173560477,3776.094198751914,883.9221342539781,900.0,789.9089711742314,329.6862243824829,76.0,751.2155904141923,0.4589990552168054,1009.9928760938958,44.88380831201862,1316,2152,286567.601049031,LC
Mycocalicium subtile,35.4483075,19.770475,17.0785325,0.5691824999999999,4.55975,202.39292499999996,110.31229999999998,76.1601024999999,2.24295,92.28786749999988,0.0753179059045664,182.4782265539375,24.99975200691391,0.0,47.85906360641496,9.384839633883155,6.266834496581991,503.8282297801487,0.077878125174614,25.914661773699702,5.701212742308382,0.8210073544039839,3888.828650209626,891.3048596509112,900.0,833.7480901114869,543.2761252127166,76.09140895196973,882.3825888629336,0.4796095217774525,1166.1523675631156,52.7909093791972,680,2056,509375.628505193,LC
Disciseda bovista,91.735378125,7.77625,9.1937,0.69025,2.23925,227.595196875,67.60540687500001,50.774819375,1.0395,14.802170000000002,0.319621349173378,1305.003652558618,302.7505763943133,0.0,217.2847039784408,9.77850300601762,74.75201318229294,478.582233124118,0.1119842288049111,247.38586920517545,2.601443637674008,0.7832327088988428,2585.191888457758,581.3854721384414,783.6467385668761,767.6849359213832,61.93372073813831,78.29833542543498,613.3071611835035,0.2160380183545397,926.493595772005,30.078818621935635,44,76,10245.5353536027,EN
Puccinia caricina,54.7402,14.71021875,17.42684,0.46651125,3.67710625,208.70663125,90.81618125,71.64638875,1.6571587500000002,78.72878000000007,0.1264654411072307,669.9710032583403,144.6730226774201,0.0,288.25930673915525,7.712601481459144,25.650974930743608,503.63280629227785,0.1184118417666806,230.9773337468411,3.871755083330318,0.8121353668556686,5001.958874104524,999.427496832853,958.2466173962476,884.5164793728422,233.85523670206217,76.07024640585837,775.6394616485638,0.6025330426298936,1130.887369524793,31.85486798235648,83,300,291838.772765057,
Cortinarius acetosus,52.7318,24.81176,19.07104,0.20945,5.84159,181.1854875,101.2639075,113.094475,1.53302875,21.936423749999992,0.2043102738222605,652.1625089445965,198.68011298418463,0.0,16.057873126279873,13.18552914730373,53.76609196672807,613.4430226533752,0.0994442972844728,150.89167223730362,7.198170619694681,0.7810263262482021,3272.2627826491284,928.2635477044296,900.0,705.9951232964007,208.9125530177218,72.22421731928662,795.7648572615194,0.5468871589006745,836.2784310581035,43.35212817743852,187,356,43603.3339541819,LC
Russula laeta,42.631975,18.108635,17.236375,0.67626,3.55277,204.5094,120.42017499999996,49.97028499999999,1.34164,55.02503999999991,0.2925373255599829,912.2366026078034,342.4144080780648,0.0,59.86696050799373,10.041723264824112,54.59606743180394,508.4215895068586,0.1692213254455988,155.67845504649736,4.0320181979284495,0.7001426771286543,4763.185404756848,979.414141050226,950.3225002664176,815.3132647502415,192.49225035745167,78.18521926918775,863.5102790724543,0.468539610652144,1047.894486367214,36.76086018646463,25,88,94744.168238142,VU
Scleroderma cepa,42.6442375,22.269090625,12.5935875,0.66425625,4.438921875,202.73253125,87.065271875,57.138,1.717234375,68.586578125,0.3010653764956697,930.9426317765024,171.0470465412815,0.0,32.745243434757775,7.930315106126064,59.24040083206072,499.6440952976426,0.0775486352605298,222.58951125374583,2.423245451259063,0.7958306937006235,4832.316234642762,991.0346152101308,923.546271768682,888.0235369334823,194.5289516216949,80.57785138080088,910.3747404485912,0.4606089716783755,1026.288698583494,45.52782158711816,46,140,132683.813691427,VU
Ramaria schildii,39.16939375,60.862335625,16.696659999999998,0.9936975,13.09065,119.318134375,109.261084375,40.247160625,1.500343125,21.85236,0.3868691170862808,607.5574004075851,90.1849661338621,0.0,190.9237688966569,31.11974934470396,32.29491082347114,525.9912631871215,0.0828006268042045,179.39467253351265,6.710729251665773,0.84836578696815,2964.2793780972256,783.9568424294275,615.7336765759194,751.0867734123931,371.9508878100622,67.86653529869302,739.1514165484066,0.2710472349457979,1541.6131683120664,57.717869984763695,32,76,149083.286128131,VU
Dacrymyces chrysocomus,47.3587,18.1684275,16.92523375,0.6402606249999999,4.3785050000000005,186.3992875,99.655805,67.70634749999999,2.2127856249999995,21.0569925,0.0279161388941933,627.600582919224,131.21981224962065,0.0,102.37478626183938,6.290923077326734,25.87177877675885,496.7016646075702,0.0385798949089112,167.08150415729736,3.8520920758945616,0.7546937426589305,5186.056778616763,949.5999503174352,909.305833909932,877.4720659165034,173.08481095417974,76.85,813.9220645116734,0.4265622320107975,1099.9553506888335,19.34206211342545,54,204,219084.536473611,LC
Phaeotremella foliacea,11.3097,7.8655025,17.449270000000002,0.7344975,2.0678737500000004,226.1752625,111.4266975,100.82582375,2.8042399999999983,37.50849749999999,0.125769836276691,520.935071145336,117.856235648448,0.0,225.35197856092503,13.69976614339025,30.921264883385295,511.4202342543781,0.0813844414217605,151.6924341077775,3.71261830442316,0.8033679609677142,4476.817908975567,992.726166862034,901.6603715577062,840.1639441967109,226.9645338910586,76.20380058955206,857.4783800611732,0.3100037215973703,1189.5000283614206,31.270993749242283,40,156,193194.149488088,
Lyophyllum shimeji,30.087725,29.92337,20.260955000000003,0.402515,7.617955,139.688725,98.35817,114.2524299999985,2.3919399999999995,72.10994999999986,0.3433855048041672,173.147536156488,11.538846436774875,0.0,138.28060658123297,13.92333362126377,-22.03208260982545,459.6644321402993,0.0804598340998836,31.1306403752392,5.638316315068405,0.7639275804683333,2647.811093537853,631.1722806951018,703.4466784746855,821.5852134425667,536.3058705243884,54.30696136065804,699.9550409820449,0.3630727572120157,845.7317774411114,43.65884271626311,390,912,446230.160257281,LC
Leproplaca chrysodeta,29.4049975,16.51420625,10.54321375,0.61687625,5.363961250000001,172.3319874999994,108.3890975,64.68465124999999,2.018051249999999,40.75618249999966,0.2119007882453457,56.18052348842696,12.048210854020072,0.0,20.8323732624014,16.727112525608213,8.574467197036334,497.3551577112287,0.0685627225431886,6.37506373404766,7.245113784759218,0.8382830975992585,3002.925959529163,781.8314794892117,900.0,813.1802562734024,660.2617603510508,75.4767342031016,883.1038117579157,0.4977849674931375,892.2605628556302,75.42835733872383,162,440,391093.526737283,LC
Micarea nitschkeana,41.6298875,6.266545625,17.52409,1.049411875,1.6628906250000002,238.358825,114.97634,78.14874812499998,2.426608749999999,23.41696375,0.1778079285807136,322.2782935174434,15.84389886808166,0.0,78.67795904637039,16.206690786246803,11.25372416842059,506.3593396432297,0.0673406299616386,51.98722769191274,4.298794921268287,0.8182730327742359,1949.6418307665217,594.9371509937489,689.7160528077551,602.1316170367656,629.9044019103536,77.06771116684082,947.4981696162616,0.3463551545132197,685.3146297732567,87.32089257953268,20,76,176902.612043828,LC
Trichoglossum variabile,52.835198125000005,5.087171250000001,13.31801625,0.538830625,1.185126875,243.0201125,59.984923125,61.02525562499999,1.476745,33.62294312499997,0.0666183624395275,1226.5877236229014,218.23393018264048,0.0,30.59933114665958,9.864439604773526,54.563422984724106,489.8560832948496,0.0219348806875218,195.57920126377095,3.691728135862312,0.6418236371140136,2576.940788493029,624.5908141331057,732.98566827659,786.2431963994335,206.50790542341176,77.35298942512884,722.7287758613775,0.4861788533895095,870.391166678573,41.22879259677128,18,56,105305.212701584,
Puccinia difformis,134.543853125,15.02849125,19.944623125,0.61616875,3.851814375,205.423253125,45.98790812499997,56.450803124999965,1.226416875,10.60378312499999,0.0129274255549502,2396.161887266145,508.4618359669241,180.28385247298397,716.3259241293038,7.845319442444964,58.29494578463918,549.3124881580975,0.0339864199262961,546.1916297236017,3.993440152712671,0.5587177380281245,4868.923082795772,992.6330743195682,922.0462299147836,893.3869989598334,24.37441871556083,77.9003647293379,792.6412199144036,0.399301035293033,945.89930601431,19.37910126040044,22,28,48065.2349235947,
Panellus stipticus,43.720625,19.46717125,14.610105,0.49165125,4.114745,207.14565,109.679295,78.38745999999999,1.7259687499999998,75.21474375,0.043175332265995,587.1947199224293,156.6904772564357,0.0,50.6734082191168,10.517572699889174,53.113040250757855,511.2094575571027,0.0675488332244439,137.32067673460543,4.5301220298085365,0.790881207325824,4508.209363467062,970.2663569962568,900.0002698537484,859.2244746477379,229.8722249357097,77.73238025406387,876.4989002063534,0.5897284077835054,1210.9839033093322,46.72380723480982,2833,6344,220140.95908286,LC
Calonarius quercilicis,31.835837500000004,28.756105,18.164475,0.846285,5.731310000000001,176.39915,57.09974749999997,48.6803825,1.5305375,49.35997749999999,0.3604267766805672,985.7885907065196,262.24901589449524,0.0,78.75199044645163,15.73403401270978,57.55643165325426,488.2533246140397,0.1043837066670664,54.39082241899356,3.2489968028946827,0.7113810779148576,2607.9129634902497,697.0902672131241,822.4301586489263,737.8260161051038,136.67091625640134,76.0,630.2493342091111,0.3650900960520439,783.5330872171679,28.434771385558783,69,60,25185.9058326855,
Erysiphe azaleae,35.8767375,25.962175,16.913425,0.6151375,5.1781625,198.391375,60.68107500000001,52.930275,1.17415,49.7567625,0.0272809978879094,2938.6701421039465,657.6870886471149,272.1923889691194,750.9652062596425,10.628205517294637,58.63278404825312,537.1115302220039,0.1173105262877619,341.2060004891246,5.833803622488935,0.5701202654277633,5705.538907580907,1000.0,962.605163773612,931.3265766859762,99.00145475090612,77.80072945867579,768.7911674979298,0.4962654984498746,959.1182456179912,17.363590585209614,22,40,89668.575587951,
Cortinarius flos-paludis,35.230775,25.39960625,21.80495875,0.67388625,8.03002875,130.31624374999993,100.42386874999998,77.81740874999998,1.91923,106.49182875,0.2885971740257153,176.7790311443882,12.204006127200577,0.0,22.86229490745758,17.87306829809192,9.89997698696037,501.2568542255518,0.0847394369649802,30.503140691427795,8.301903628964183,0.7430807015057473,2185.88740201668,541.2888551453538,737.2338864362752,733.2212176868952,536.9049891240415,69.27709048123899,975.411527193202,0.521049350762115,774.8286487266437,57.77047429396708,35,124,283249.452011726,LC
Melanohalea septentrionalis,42.74480125,12.492325,21.1832025,0.3198975,3.75586875,199.82064999999983,91.64305749999998,89.43074749999997,1.8755187499999997,37.866623749999896,-0.0656212331473635,132.79199843602748,13.66802876201671,0.0,70.37191551757296,7.109197841807378,-14.57625708456698,472.4298085432456,0.0498020994244063,57.48034351308586,5.510146431327553,0.6975798681712168,4605.130762515668,962.1665015690344,903.562312574762,846.6155640779501,853.937508484093,64.6036126756395,845.1820558341631,0.4471087292362143,957.9874658783606,59.25199849037763,27,100,302160.356066197,LC
Mycoacia livida,33.1328375,34.3812175,17.034581250000002,0.7404999999999999,7.359279375000001,170.823578125,126.77078999999996,65.819893125,2.2363775,57.82504249999994,0.1041291011192833,225.28681553477205,26.5271928947576,0.0,63.12945284076324,31.62225613658516,8.801881526962063,554.746657278463,0.0570212945759333,28.5715435724581,8.041829797266473,0.8402656134696616,2715.825403772201,718.9064018612279,881.537285521166,779.7004724908874,635.0694915722203,76.7556351104273,917.1871514921104,0.4896051430422239,793.5845860315719,77.669894697886,115,376,310946.823175785,
Limacella delicata,42.7437,31.417245,15.2973575,0.5271775,7.073325,177.40508749999998,107.75182499999995,87.36353999999999,1.7497999999999998,80.63059499999996,0.1785790328936971,195.5407200592273,37.39995266031483,0.0,11.513017804668774,10.352350934241477,4.94522089317461,484.349589374371,0.0740180239529055,46.79477225309152,4.905709927308503,0.8155271329416317,4048.525109680033,845.7936236785392,900.0,806.2909288086674,408.8243353446056,76.34617132532729,777.5708128164069,0.7555748320484823,1066.1311448826714,67.32751277624733,499,1128,400955.186521672,
Proliferodiscus pulveraceus,64.815115625,28.575685,24.77456625,0.670843125,5.63799875,188.43409375,119.73603375,48.16858874999999,1.25890125,75.78237499999997,0.1474916275896754,731.6743350874227,207.86206110771724,0.0,134.5884410702393,24.2339938987827,58.18649980925855,584.5095512006043,0.0729249119880689,226.17553438208697,9.573324195885572,0.7389664825580465,4697.8187535863735,861.7757224749387,899.364680940899,863.4699645778803,165.99713995037064,77.72052771647569,776.3561448739744,0.4909384138119009,972.867058944469,46.68699062572573,12,36,40273.3106932299,LC
Calcipostia guttulata,35.100796875,35.58352375,15.758205,0.7055356250000001,7.675973125,172.07240625,119.55943375,67.15636062499999,2.14677875,98.151079375,0.1822987621210223,301.90253414366623,74.52258487587815,0.0,68.81283033805056,13.7131720955671,26.05498295796584,519.6532836247593,0.0671740080391942,39.3979337178899,5.601829172251443,0.8271424008947666,3909.623459805947,871.2929992926706,900.0,806.0520918851205,297.35770558223146,75.5238965672026,760.8105048203598,0.4223191706877866,1110.7980210368378,37.960862262428414,848,2012,274052.951591628,
Calicium viride,40.28793,12.818025,16.070768750000003,0.306116875,2.9057681250000003,217.63401562499996,96.96759875,89.7586893749999,2.035860625,74.90049249999986,0.008510053970181,263.30174932837065,42.30651393069628,0.0,49.09498892377891,8.382503967223629,14.087449491680706,502.42868792659664,0.0598637296921356,57.11833273512003,4.015204370236441,0.7968079570374632,4372.492356143907,969.4526960767432,900.0,856.8165069077364,513.639853586149,77.60408833541877,846.0897057462596,0.6227704788481043,1240.9985428067196,43.158100843500975,2926,6820,408742.89902778,LC
Mycena flavescens,40.3206,14.4527925,12.88226,0.6026450000000001,3.2980225,212.6300875,114.6596625,74.90446999999999,1.5364924999999996,68.78329999999997,0.137022580600209,749.5772128676654,209.803133092368,0.0,45.73104774821876,9.325603592033332,56.73821858678697,524.7824640805932,0.0660316703820791,129.27472182234357,5.077946908941401,0.7547835213812252,4474.044432615393,944.3063662121884,900.0,856.6690030905019,215.22413823958067,78.12013329708702,892.212184246353,0.4699809274353352,1220.6524854252996,41.13803450169503,109,392,145665.927150154,LC
Lecanora intricata,35.45716125,3.5133187500000003,20.04353875,0.1787975,0.8086112500000001,241.9109625,98.23295249999995,100.54497374999998,2.0869775,61.96997499999988,0.0715071009491967,549.1465608592265,147.85698019739485,0.0,45.84914201028159,7.457822845872358,31.289780615904707,534.6782111021736,0.0852783345083471,110.8016351044971,4.974607437338516,0.8460344133375516,3884.343153669233,931.0646823645666,900.0,824.7097035937192,273.83945730868487,75.94819565053793,880.3631471067303,0.6073863338624679,1086.870854055006,43.49553044369243,604,1912,367060.903272012,LC
