species,biomass_min,treeheight_min,soilmoisture_min,peatmap_min,groundcover_min,biomass_max,treeheight_max,soilmoisture_max,peatmap_max,groundcover_max,s2_NDVI_mean_min,hii_hii_mean_min,hii_population_density_mean_min,hii_power_mean_min,hii_roads_mean_min,dem_b1_mean_min,bioclim_bio01_mean_min,bioclim_bio12_mean_min,s2_NDVI_std_min,hii_hii_std_min,dem_b1_std_min,s2_NDVI_mean_max,hii_hii_mean_max,hii_population_density_mean_max,hii_power_mean_max,hii_roads_mean_max,dem_b1_mean_max,bioclim_bio01_mean_max,bioclim_bio12_mean_max,s2_NDVI_std_max,hii_hii_std_max,dem_b1_std_max,n_occ,AOO2km,EOOkm2,RedListCategory
Lactarius flexuosus,42.50672,24.8147725,16.93786,0.5832175,5.56875,185.30752187500005,108.87841875,76.25851437500002,1.966915,79.452463125,0.1677079557739302,356.5527695466659,109.435034060693,0.0,50.00431160782496,14.768525346656418,25.600819567127623,523.6260335456468,0.0765731201638222,77.87247145273709,5.408835951373954,0.8075521122247098,4125.94608065978,964.5372021810258,900.0,824.8083268565371,351.21819729746954,74.2358199099872,804.2247661971288,0.5694154886051577,1128.399430200993,47.16843606019369,1385,3508,312169.862648582,LC
Lactarius fluens,49.479325,27.636705,11.526595,0.46127,5.108875,196.795325,144.88266,59.15903,1.2696449999999997,82.22064999999999,0.1792989628681186,733.4235439336871,210.93229171417397,0.0,17.553179596903934,13.53789581518297,71.01369863173802,598.184165275201,0.0948849099230755,146.43954455274655,5.876715298610084,0.7840362680510639,2410.3684112528213,591.5666488582723,826.023570589446,816.3040971116376,132.8306511240289,78.19821421893197,739.238840867866,0.5136916888081582,953.8724085973756,41.28337486198436,130,264,6755.38339161884,LC
Lactarius fuliginosus,38.0185,29.445242500000003,15.9467125,0.5987075,6.1634150000000005,180.5451625,112.65298500000002,72.070425,2.0154,95.7297975,0.1713483873784695,217.54188352390275,41.96125473313956,0.0,28.75678202488431,18.86517451234719,16.56701083001635,528.9702695888378,0.0792239320937889,38.47762119260421,6.887609704891518,0.8195533977759691,3063.462324987189,832.3815392479449,900.0,744.3026340119437,541.6420756848665,75.44175335036837,837.0744581699305,0.5344893009903229,883.0465429693801,56.95092620472125,1401,3312,338650.549060695,LC
Lactarius fulvissimus,44.743556250000005,22.0821675,14.76981,0.499763125,4.533806875,201.033634375,108.60000312499996,71.07969187499997,1.6167,75.202875,0.1531310980843297,590.1243688308311,154.79546729292068,0.0,16.057873126279873,8.732817598873401,53.5943503399443,494.6727053510395,0.0907845589914479,98.6231107001785,3.958412548645993,0.7866800283676648,4777.319219451976,995.511284849302,909.5724820017662,852.9392981567186,187.66948545642236,77.3262928284073,771.2612124822489,0.5579131268030593,1240.6026225004637,41.35522226796003,878,1880,249521.732583494,LC
Lactarius glyciosmus,38.76395,17.99096875,16.42913,0.4919275,4.8479575,194.7055,110.5651875,78.39934375000001,2.0224275,85.72338500000002,0.1372286023132004,192.0968313032188,23.86233446708913,0.0,26.19651308430199,12.93115373339796,-1.4766627747760053,518.9492191791702,0.0715362771912681,36.89046590248251,5.635758360581434,0.8155289581312136,3633.645050844402,907.6902924444768,900.0,809.9763427001627,644.3891246657995,75.95458967247606,871.3997865878582,0.5154409044594558,1045.626690577554,61.930943291246905,2561,6344,525616.238732577,LC
Lactarius helvus,35.98636875,30.9100075,17.70952875,0.57983375,6.543170000000001,180.28041250000004,111.6526,77.035575,2.1029375000000003,89.01445375000002,0.1623476871496928,304.03731247464543,103.32802923634752,0.0,38.76212063297928,16.01168895790486,31.498085426943117,521.6033521325322,0.0721299901311469,59.85308148893066,6.2399545621603885,0.8240664994475729,3679.901138745213,895.3070453807629,900.0,804.5222822665938,284.2241854266997,73.47416142586849,845.6058596824729,0.5054611533643256,1224.4657740754135,39.72372785120818,3228,6400,320140.95855948,LC
Lactarius hepaticus,35.363596875,30.793081875,18.95319625,0.825294375,6.25045375,175.94182187499996,110.306529375,64.77935624999999,2.36216375,32.66624499999998,0.3236627323036438,542.2281459090287,140.3446483218081,0.0,31.855202390953355,23.689868460728647,38.71846208601554,518.3447516692363,0.0675602420596565,121.48712425813687,4.668289846579404,0.8288732363230493,3874.7067938262207,954.6241570416806,918.0896612891888,851.5467115166948,288.71397010248256,77.9154874292302,799.2997772086061,0.3998910940124219,1105.0965811894473,38.765763675391085,29,100,154936.909915386,LC
Lactarius hysginoides,24.66046,16.43636625,14.2445675,0.80448125,6.9373000000000005,177.17865,93.29057375,66.32264375,1.97741875,108.96424625,0.0844907288601603,282.5842213594865,14.309348550198884,0.0,156.11412279093827,23.018480095776564,-1.2747917775028386,533.2583998100307,0.0515706252856784,101.08249615406994,7.409270051713385,0.7770128913892511,2383.578188266011,457.9314578248763,763.4746338232518,642.9962877514685,810.2304039520977,70.6750889218956,781.8106025047318,0.2616456174326387,660.5479404712349,78.91541143761052,15,60,103963.852155225,LC
Lactarius hysginus,36.75825,33.92545,16.13315,0.80415,8.551925,152.6465,111.679375,67.15715,2.0716,25.266,0.1944730753957462,179.4607138472595,33.731283489457,0.0,32.393029830829576,38.33998189465739,7.493895927891941,540.817141613848,0.0588443261723303,39.87480906776286,7.679635392807582,0.8680229835249128,2454.152913606788,730.0870166412141,897.3396027774694,708.4946931471374,670.721739103638,71.61225730357143,863.1662394164427,0.4142225707543133,938.4710240875964,58.88115034996865,362,1004,282091.11997514,LC
Lactarius lacunarum,40.12455,33.487671875,15.518553125,0.5984625,6.850993750000001,176.57209375,111.755459375,68.09526875,1.9529625,83.528025,0.1560645021103194,435.0474263995813,146.8397797935031,0.0,27.49246302464205,15.413953328270212,34.66961075963921,512.8210911696718,0.0779489511390655,72.90367876967106,5.888875322092495,0.800432888422794,3583.721489968795,902.368445217784,900.0,814.93767377386,277.70360647887475,75.1876511769076,808.3283711798715,0.5350569667906743,916.2660644437974,38.77210582290206,280,828,228786.612169474,LC
Lactarius leonis,35.287515625,33.565028125000005,15.636103125,0.7118718749999999,8.8871625,152.823328125,119.2838125,65.238225,2.126809375,102.114875,0.2259695646677533,104.40871613685364,18.53485818445348,0.0,37.148315943981416,25.12950368222094,0.7705676571915682,526.985415458229,0.0722549768477488,15.996914462802083,7.386756155628537,0.8530386306747333,3025.572321943063,776.3118740997907,879.9645253379325,791.3345809746695,571.0442843953465,71.2046453170178,819.6665551924995,0.4673031704210488,1171.0478420431768,66.87110128894913,291,772,391244.047958094,LC
Lactarius lignyotus,34.79805,35.205870000000004,16.376275,0.6362150000000001,7.7066,163.86917499999993,122.55817,67.141595,2.0095349999999987,88.87439499999991,0.175737577438922,254.2570082123293,75.8837904503641,0.0,36.93921453943907,21.153411868917114,19.716988098217428,524.9525866328793,0.0692597029422738,48.60765962646537,7.391534478866513,0.8384602565359166,3102.604479779091,830.5552242372642,900.0,788.0147040267111,406.4459664613312,73.20855236017631,901.049115653936,0.5131741516914293,963.8096924440526,55.26336202756942,1161,3104,317219.198680393,LC
Lactarius lilacinus,38.51645,17.870431250000003,16.3294825,0.42935125,3.60015,211.204525,123.77283125000004,88.34556750000007,1.7382525,80.56616500000003,0.1236976933022455,354.7878528712069,76.69779491876089,0.0,26.603256029325934,8.052422678948387,23.48512734131577,531.0741828236539,0.0772176452102623,89.89645702927758,5.893686900619682,0.8453848177701984,3658.57554329246,896.8856488601571,900.0,836.9537285911755,343.4873952191429,76.97463851295099,773.1536497130975,0.5372388908529048,1052.10592028339,69.01006526968428,346,1020,346786.307993418,LC
Lactarius luridus,30.8484975,30.3429275,16.9693875,0.4710625,5.96347,191.095275,164.106125,69.13702500000001,1.445805,75.952785,0.1296148782887085,976.2466410736253,155.76551242158115,0.0,297.9038603191359,7.541567028808843,54.93718822899877,517.7837629667491,0.0970584361834141,214.82026971599504,4.376100605817241,0.7965983993131591,3444.152664360232,833.2079994759658,788.3951737022377,793.1582209335699,180.83539915622168,75.66508470773663,751.7132638192099,0.5472773068617773,1054.241225743252,42.36503317782033,37,96,113101.228182904,
Lactarius mairei,28.30220625,10.98653125,11.50683125,0.865559375,2.4199125,226.078796875,62.81165625,37.738284375,1.2397375,56.97734375,0.1967564928163697,406.67935216078695,204.9403642489001,0.0,161.43822140617544,7.2864562061928435,71.4148398400546,463.22877431221457,0.1188210168589441,46.07149349978075,1.9849214340282484,0.8031303767436881,2433.376146521362,617.7174227279588,696.0248726736919,736.2628445704956,42.76770199397901,77.0,538.1795914140529,0.3236450587733128,689.4708549871339,14.930793536530285,56,96,7858.77566746167,VU
Lactarius mammosus,35.1079625,24.86282625,17.744563125,0.663534375,6.234133750000001,172.325278125,109.771014375,76.08473562500001,2.2306800000000004,85.73264187500003,0.1820443226779395,102.76955167700169,19.71595018220457,0.0,27.611093925682823,22.75156378150062,-11.544657211698093,479.745702802164,0.0683313798552228,12.156178909006684,6.480405332841388,0.8151390061228212,3118.5863012980635,825.6310900971943,900.0,769.9043076049686,642.1113123786477,69.99603429192997,819.064129055933,0.47646684458825,1001.3130646488136,57.05194859720035,1445,4332,537583.702814032,LC
Lactarius musteus,31.1397875,30.957348125,18.456440625000003,0.0,7.5617925,147.48843749999992,102.42746624999998,255.0,2.397525625,99.43281437499998,0.2232160811496139,125.83854942862996,11.305785056526275,0.0,78.62316072927014,16.699207332856176,-17.18937346393032,462.8932006199964,0.0667040771498785,21.635082231839803,5.7206681873232,0.7772884679036636,2570.890661550887,686.1313526355708,859.0433604607292,832.8157811848855,562.1867245935812,67.38357164878443,722.863278658117,0.3610071308463269,838.7220020166304,48.48046156337987,2625,3992,504173.34733403,NT
Lactarius necator,39.095925,24.878095,15.811645,0.50815,5.433809999999999,192.64382499999996,114.587625,77.43632499999998,2.0455,86.77259499999997,0.1519551014712756,333.3591402059226,107.32664060305636,0.0,38.566934797413126,11.916999680820478,30.55279345833813,522.573032350433,0.0746364098452098,72.5959305082828,5.422274695566024,0.8082223030735836,3775.453196555028,904.21537409014,900.0,818.3101998022152,288.9237853998719,76.97795416444919,845.7117236470785,0.5605630325175609,1120.176298220278,44.03556528160584,5651,10784,337930.337565856,LC
Lactarius obscuratus,42.438875,20.33023125,12.109125,0.3911187499999999,4.6993125,197.382609375,141.55918125,88.08706875,1.637746875,78.236665625,0.1259471980431469,364.6964125954665,111.31325838357596,0.0,43.47157609165462,8.289458571062099,26.73595106513809,545.5938057159141,0.0754869740207827,87.64792821395825,4.257108081514577,0.832968267471287,3420.366290242847,888.131477051757,900.0,788.0508530447322,263.3999179470338,77.57685283364216,868.5005666213962,0.5405462960122718,1065.0072985424636,57.01074867602081,470,1464,260747.370210381,LC
Lactarius olivinus,32.487,27.76233875,17.82053625,0.6270575,8.71972625,140.1425312499999,114.6634749999999,70.92277874999994,2.059732499999999,98.17986374999988,0.4092785419971307,148.32812549030888,15.598470420512122,0.0,30.03573577316085,42.100266925044906,4.698947210993521,524.5596711655173,0.0765194208041105,11.14762791314242,8.716162704043068,0.8264949167023742,1983.6600947076392,509.0836384549064,807.149644122374,727.0589025220888,508.1280021715369,67.88357932195456,910.9140128580328,0.3859836266731947,784.4385613459365,70.51588302025763,76,248,272992.037685567,NT
Lactarius omphaliiformis,21.502288125,13.06922125,14.338999375,0.432604375,4.346164375,192.45789999999985,117.877370625,98.99396374999966,1.6320831249999967,62.169413124999885,0.0394236336237283,559.3825994190432,129.91676099454236,0.0,18.952707280289303,6.031118250929602,47.88897991668888,538.4400590055094,0.1028224392286273,116.9398121603117,5.401612587219345,0.7904284784400233,2655.948479889867,708.2825796605782,864.2321401146675,752.0774677884713,258.65427954163465,77.28963602018803,810.167064968083,0.5714036773057459,712.2553647901435,39.479426013993965,39,152,160552.400036364,LC
Lactarius pallidus,44.407686250000005,24.70886875,9.99974125,0.5368937500000001,5.35979125,197.79826875,142.11999124999997,113.094475,1.604575,79.82830999999999,0.20524758042468,643.8183676583637,190.4254934620012,0.0,16.057873126279873,13.319892477390775,55.843472784112784,553.4740128610778,0.0800093517388998,142.49556655509087,5.341930220327547,0.8192277179991896,4333.229435319902,993.4417521207978,900.0,830.8104191290837,181.27752265301268,78.22460148786163,774.880642937295,0.512102773837725,1112.0568006493372,48.18107623598725,600,900,153755.910230896,LC
Lactarius picinus,36.181203125,51.032415625,19.270575,0.663390625,10.814215625,146.34578125000002,113.234528125,59.196215625,1.750790625,93.23531875,0.2099908486090302,358.8187715126561,68.85842134745448,0.0,53.350060486678366,24.489835034222157,19.426992997764565,549.6219865973966,0.0622245254931993,69.90209609770834,7.87909591187151,0.8147298834720627,4262.259823412529,976.8409465589692,903.0917563887076,849.089372406019,371.6205983576771,69.47652217063633,803.9238966516364,0.3967824437013375,892.272437844216,42.81221176078719,127,336,216344.116102283,LC
Lactarius pilatii,39.294203125,0.18809375,21.301028125,0.440765625,0.000296875,244.3269375,103.2329625,143.564,2.4237125,23.431728125,0.3175133447449821,238.2558257429003,11.632594841234935,0.0,46.968469422733335,16.733180014839967,-7.607570639814504,548.9063557551817,0.0576566388463569,35.01623732366893,6.69764108677612,0.8408594137293413,3756.6279213579855,816.9693462306257,888.7841649439481,837.6556167331055,956.1213032233262,68.55693679737415,919.1580105002388,0.4205030831067458,1190.2100690274474,91.50487228958708,66,212,309266.593753772,LC
Lactarius pseudouvidus,27.392705000000003,0.5069750000000001,11.293275,0.5072375,0.000105,255.0,48.56253750000002,127.84620750000012,1.5310725000000005,23.949890000000018,0.2154432865701306,56.73817816179554,5.359090618646105,0.0,0.0,553.6205647371792,-35.36322322680148,650.6757094590002,0.1203349378376598,5.885805518430543,28.402068334962664,0.7639501398467469,637.4724304556252,116.53238421799996,0.0,441.27612521706897,1091.117684462342,14.998061046919764,1030.4918406772288,0.3808764309170755,257.70103352760856,219.59220090960028,29,80,24577.2491322202,LC
Lactarius pterosporus,51.10258125,23.6286,12.82905,0.5125425,4.812505000000001,200.5386625,164.106125,61.56822999999992,1.4082362499999994,25.900815,0.2197054573780468,841.0465792174471,278.1674059199414,0.0,15.81525682137517,10.669520855576527,53.04058822163282,497.9598982101725,0.10986867414802,149.61851983514774,3.389073256447527,0.7947998289117852,3996.61565463604,910.101634867898,900.0,837.7201461042771,214.7903715621832,79.18929041973834,750.1037695540251,0.4093290809386126,790.7592211973133,42.73821315326077,65,160,114557.30078902,LC
Lactarius pubescens,36.147065,9.30071,13.29809,0.3407,2.4548,222.5504499999999,105.54129499999998,91.84071999999988,2.013054999999999,69.81384499999997,0.1368463531107576,258.6614819620571,23.015226607492444,0.0,22.04330878956516,7.799373212099404,-3.29187079371508,477.0115348860231,0.0711899890009086,50.97032771670125,3.2574992085114194,0.7931873770616045,4561.97252729917,984.413549230506,902.7160456601764,854.2642061094738,629.0292145005435,78.0817653898974,827.8239176209889,0.5358323325127956,1124.5683011954177,63.9484828766845,1472,3972,574271.991508934,LC
Lactarius pyrogalus,44.347690625,22.483776875,14.273533124999998,0.53091625,4.456195,201.29248749999988,105.55380187499998,71.40514749999997,1.6624131249999965,81.37135124999995,0.1516234079015209,540.1393249305189,157.0982359635896,0.0,38.46706045114402,9.561078419042223,52.091174652365545,498.2179910320027,0.0813353711746092,116.2690378942251,4.026215858168903,0.7957025146335326,4068.127579843414,929.1871502382428,900.0,835.0077929283857,233.3001329574941,76.86733286840521,816.304606260124,0.5666180771394486,1180.0058062862302,47.11205592421752,2670,4460,214451.108584441,LC
Lactarius quieticolor,40.636812500000005,16.137412500000003,14.5404625,0.573975,3.75195,197.58525,110.3773625,85.0631625,1.9272,50.36438749999999,0.1505372557745072,568.8949275254652,153.35307961985683,0.0,61.95918140256653,7.868231796463365,47.04695732449484,513.8557259860888,0.0712505833735429,76.79029246192701,6.004051284591496,0.8052012607228837,4303.176000766277,977.744118150951,900.0,827.5161169588667,255.13800121375016,77.3137286746785,906.6368793597408,0.5467996844147185,1319.3574030030877,32.842083237677365,181,556,243644.054198307,LC
Lactarius quietus,38.503996875,18.8614675,13.703903125,0.44155625,4.0022,208.168821875,111.67349374999972,82.28558312499993,1.76335,71.89811374999977,0.1194740420389748,560.491268011761,173.66378783443204,0.0,36.8526137646916,9.81960855526098,54.47209709209648,516.9861477634711,0.0837487490087671,120.955762073385,4.410099439267439,0.8034979917608664,3994.982699176902,917.3711924185347,900.0,835.474645872393,217.60608937681823,77.63501421103422,866.744371649549,0.581557715839387,1081.1555472807602,43.497557488394655,3012,5260,184578.364376648,LC
Lactarius repraesentaneus,36.4118125,15.666595,17.255055000000002,0.6559825,5.26195,190.8511000000001,115.9848275,71.7925125,2.0587075,90.7164925,0.2009128430529205,127.26124800761364,16.17045670018497,0.0,21.984688039356087,21.6568355758636,-4.533442328911523,522.1977858782623,0.0663623473979326,26.782567139332077,7.099568820606175,0.8312282008866363,2781.2736740681785,792.1351958058681,900.0,754.329871307757,779.3452092430945,71.97163204584751,924.2734663178284,0.4986517533645834,991.6299032402754,86.55054859933209,1071,2908,502919.458637309,LC
Lactarius resimus,38.78899375,27.97809125,17.38798875,0.58853625,6.314572500000001,177.99406875000005,113.71969875000003,67.62888375000001,1.8414775,25.10471125,0.092332450473129,131.57531252999345,31.65997125051751,0.0,26.566223968135933,15.5996738419529,-1.0191347904261367,479.6436702401424,0.0782307361866847,20.272737359747357,6.028518447472186,0.8077536289818809,3055.0091968120555,772.5210917389307,900.0,797.1195015502802,427.4330666719439,71.28850837914693,777.7402118880111,0.4458545422668112,1103.6201742318265,62.48672639188944,157,536,399110.312664917,LC
Lactarius romagnesii,39.141625,34.76687750000001,12.86121875,0.793925,7.20757,187.40119374999995,162.88737,44.11420374999999,1.3593387499999994,27.666737499999886,0.422584366573226,684.5279630899819,252.85065783148755,0.0,62.02410068801044,52.23872490480211,71.00548954439543,618.0017469244857,0.1046395625204859,147.51148143290146,7.361945327311242,0.7927693492184853,2449.906145375352,625.055151719538,747.257877407488,807.3537927943685,133.04531862038883,76.65230423645673,741.3559186647298,0.3695717672714848,1052.6894943422028,41.504841993457006,40,96,4701.79334563016,LC
Lactarius rubrocinctus,36.99796875,32.2808,11.636440625,0.463153125,6.206378125,195.4873125,148.184553125,59.668803125,1.163259375,79.01354375,0.250971927686187,730.4665112776413,259.6628360025361,0.0,21.4740132543296,13.542389027919798,70.98954379871802,596.0464672153676,0.102756963518165,134.8373893941128,7.798501472245439,0.8068050853319648,2456.8135480609235,621.2749555480065,758.7843071029182,775.9301783790308,135.04830943535603,77.76938860206546,743.7958842000778,0.64641714934532,715.2272837799385,38.51294826536015,136,200,5743.63006673566,LC
Lactarius rufus,37.5172375,25.180345,16.13315,0.4960349999999999,6.1043225,185.20303749999997,113.05717,87.05586749999999,2.145354999999997,92.17360749999996,0.1591605699779997,167.25573784112092,24.41718411968145,0.0,32.12172636809982,10.345512533708336,-4.6526214107663,486.9853281639196,0.0705341968663204,27.26745024905047,5.394649576210653,0.8225231883339387,3425.398854957345,883.3415632665199,900.0,793.541119939185,508.1083826761618,76.07391146821084,837.260720145751,0.5199262083513151,1114.316736811087,51.81378254413397,5710,12284,597291.834603302,LC
Lactarius ruginosus,54.8069675,43.36787,15.0500875,0.7536649999999999,8.209193749999999,174.96119375,138.58447125000004,93.96028125,1.35787375,67.00183875000002,0.5049817372226648,592.1708916720052,288.9854949669384,0.0,26.85460466550073,35.59681058823004,57.855685040379626,591.1200816998958,0.1005302311305266,245.91976385449496,6.226774968684543,0.7840038013645546,2953.061551718296,668.9875124204832,781.2332501167377,804.4210467164946,141.91409085754634,76.86276621389119,745.94937923975,0.3106627797988396,894.5386887089192,41.9066332408549,19,68,49322.9440693075,LC
Lactarius salicis-herbaceae,83.4230375,0.0,10.5819,0.0,0.0,255.0,37.882650000000005,255.0,1.6012400000000009,10.3483475,0.0568691455781974,54.01398891790385,5.917264629042456,0.0,0.0,598.2109215178408,-12.434362430604788,620.230501747162,0.081724225090592,5.546591038281313,23.387030110048887,0.7209124474434069,1267.8693159939478,125.55097429612938,540.9662763555887,424.65600770347663,969.4513671473088,5.725462065877794,1040.7389626451882,0.3030018148420179,380.1565809650039,182.0268563519456,29,80,27743.2588087624,LC
Lactarius salicis-reticulatae,22.97817625,0.511785,10.7930725,0.88679875,0.0006937499999999,255.0,38.6622225,60.22609375,1.8912675000000003,32.211320000000015,0.3079524106125098,27.054223468901565,5.657097971701548,0.0,0.0,573.7476273122988,-34.83591604357453,625.0315066659778,0.1053818398251859,7.229757685879676,35.25186646022037,0.7283894162730826,832.7477344733226,92.64155904594774,446.93089659165656,300.998291572259,1091.7581125300185,10.529607765084055,1040.717952387804,0.2520967689682991,318.56140865346566,137.10789878837426,15,40,20934.347517453,LC
Lactarius sanguifluus,31.57607125,24.893196250000003,8.184073750000001,0.41045,5.51981375,183.49825,80.83821874999998,113.308825,1.2191425,82.19732999999998,0.1120172477248801,286.216674628849,147.9738316897084,0.0,93.169415156819,5.507890965900591,69.9961293062139,511.2443492461148,0.0943277479487989,61.16120272142723,4.117689607368466,0.7691736177387979,2787.642032183612,722.576361772181,861.5199373780563,761.9921736733218,68.40876204795666,73.82635714679294,540.271628300601,0.614452227308247,686.9369456021033,16.731187228521634,432,580,5993.75154075031,LC
Lactarius scoticus,39.398,7.950071875000001,21.941934375,0.692121875,1.78860625,216.776515625,105.13613125,80.253828125,2.7098,87.425459375,0.2239381831718315,98.14423335581311,8.67660326355449,0.0,17.063243015877244,16.460189980330867,-10.924116935493526,476.2463373676349,0.0642114868331103,12.64186694924711,5.984124509390341,0.8649650083214238,3093.570591895291,804.6655299193683,877.4807325700033,767.1451984209147,627.063244761804,74.76376019706719,957.2751501275884,0.4659778535675938,917.3722538439412,70.29352333478195,239,772,538531.976568438,LC
Lactarius scrobiculatus,38.169346875,33.35799125,13.975279375,0.5431231249999999,7.354186250000001,167.774990625,114.07031,75.212755625,2.1278,95.79502312499994,0.1696985682073579,254.9248197238279,34.977614046435114,0.0,39.32027317360573,9.539964351177863,12.650643257509996,514.6139740676799,0.0659836053747745,46.87806536003239,4.793486343030656,0.8200549633056221,3178.4023226317618,834.6146335789912,900.0,792.23277013615,504.308172073716,72.82314080511625,795.1167210543439,0.4674833885925136,1165.600729790146,57.90447675100153,9026,12772,556092.309910573,LC
Lactarius semisanguifluus,48.3349125,29.0101925,10.6403975,0.6336824999999999,5.20917,186.2592625,80.2492025,49.60158249999997,1.04655,77.16346499999993,0.3075233187562451,282.788150476411,166.3942368150976,0.0,89.39727317266397,9.06598535554245,70.05649225638341,507.2789203309779,0.1072665910336422,59.02891947427831,3.952874958114277,0.7560413456837811,1975.9964728629875,506.48205839873617,735.7968686104789,696.5914906198922,68.62115590409478,74.16314196461617,540.5212279561621,0.4181777321150258,611.0778656516369,16.8894423220611,127,216,4594.07727064172,LC
Lactarius serifluus,41.24676875,21.933978125,14.640634375,0.231378125,4.450209375,208.046515625,101.7098625,84.24955,1.602178125,76.147403125,0.2038125246029726,694.1792403234272,188.91932723014585,0.0,38.67672616713087,8.00248163714194,55.59459820176547,507.69629214933934,0.0925373686666735,160.6003796653405,4.368300670441638,0.7963154142187006,4434.196397399803,970.5851758609684,900.0,866.0975971594318,207.67715814465964,77.8923854538615,851.3740818420523,0.5644658915314432,1115.8621050957547,38.985347838799214,498,1096,141812.415418364,LC
Lactarius sphagneti,34.498646875,38.261387500000005,18.993095625,0.699620625,8.4633,163.04363749999996,108.62402812499992,76.66314874999995,2.090285625,98.6974675,0.1939523093900055,247.92022159930224,57.84670278825308,0.0,34.52730059672374,37.12903385969495,20.78694444512926,558.6336699898496,0.0666419779675433,61.53407703602181,7.407480312245942,0.848601796278065,2736.8832420604654,794.1438941916225,886.8530645450614,708.1321652597709,419.03751652321296,69.56146000619813,836.7688476311081,0.4932785471980077,752.9621783507345,47.790994359728025,434,1012,287330.721911671,LC
Lactarius spinosulus,44.4242575,24.9469475,18.33799,0.5615625000000001,5.55273,186.4629875,113.19759499999998,76.8073825,1.7180099999999991,81.48060249999992,0.1447245851759951,355.76817006164896,92.18529860261192,0.0,35.58567910059174,29.68547366437661,28.651972687433943,552.4971420604577,0.0777809591690871,95.20752802788256,6.095604226247823,0.8133988998412808,4018.871631515171,933.733885768694,900.0,843.4413389962427,319.3184746549757,71.65294396766906,786.8591420090602,0.5761925702865227,1055.0909047484056,56.119974120437625,610,1396,251286.12793181,LC
Lactarius subcircellatus,30.3239125,0.735915,17.46056,0.7526,0.031945,254.3094125,114.09177499999991,72.61314749999998,2.3285725,78.13814249999979,0.2326528358630221,28.95704723035756,5.68964323380252,0.0,0.0,85.59809188498446,-9.68812675762708,482.7786223009208,0.0722588826605427,3.087660251043648,8.22477314043101,0.751363229790367,1707.1298848532915,506.7760387443526,578.6465174487546,705.5031788999923,949.758895119484,42.15594626647686,1007.556964327588,0.4391816042891898,666.441964631404,106.71407457115988,53,192,268609.211937292,LC
Lactarius subdulcis,41.36821875,21.480328125,9.285275,0.590925,4.444228125,205.120484375,142.04705625,59.981778125,1.434290625,66.336990625,0.2307213866271002,579.1782334451009,203.12235443811645,0.0,31.07021455544835,13.940049758560836,67.45652617694076,592.2094686422971,0.0680368104588611,123.40827938602293,6.187938884688883,0.817731673225152,3343.2873207410757,878.0194206366859,892.1946771080015,815.417383271821,158.91192182319904,78.44406977366755,873.1500211857676,0.4530199107234632,1022.1426235408564,46.5924582030708,789,1264,52938.7886085362,LC
Lactarius tabidus,37.88099,28.664888750000003,16.248345,0.575725,6.02932375,187.26425,115.04358375,76.361025,2.0455,85.31846999999998,0.1479849130791127,363.47416589413,124.19441592929056,0.0,40.22801198659106,14.829655168514485,48.36038643142451,539.0692429993231,0.0739247761475176,80.68134118864772,5.771082584334694,0.8176164962005895,3472.311343457522,877.9140256085432,900.0,794.3617242875245,258.0130227810484,76.75762505536692,855.5412495152823,0.5645062558504571,1113.5548973957832,41.04773166398969,4172,7252,297041.256441867,LC
Lactarius torminosulus,40.5106,0.72272,16.4555,0.32598,0.09202,251.00895,88.93738,183.30596999999997,2.25951,19.655185,0.2223693802408064,104.38588063992974,13.088908280374682,0.0,51.80993824257416,48.53970028000723,-28.97290605524458,585.8827773452954,0.0798428819553118,13.01458219820722,10.412132739788774,0.7919884607590439,1379.1017350994443,257.332774811172,656.7104347648275,581.8732452963133,1055.0827037747106,62.93677088435497,989.763606631081,0.3664440245578722,385.4189958524577,122.46892772547542,18,72,180890.353277305,LC
Lactarius torminosus,37.7325625,17.292675,16.253549999999997,0.4211,4.7558,195.6050625,110.1857375,86.85853750000001,2.0095875000000003,87.2639625,0.1424240636572561,203.0623989652459,22.409559873223703,0.0,26.5194035213055,10.358296112249386,-3.7643871872248673,488.8650496410851,0.0726835880569119,38.13096532458172,4.484026549524178,0.8077734410039855,4036.6319539527385,935.8978130685588,900.0,826.6877691665977,593.4348629992531,75.03220507386298,821.032731660073,0.5574639238493708,1178.6926609582813,58.90749223485266,5639,12240,607373.493985039,LC
Lactarius trivialis,35.6465,24.92185875,17.6795,0.597145,6.605143750000001,176.88035624999975,113.90048625,78.288925,2.1278,86.66045624999992,0.156505096632351,180.05664546804837,26.87761246911032,0.0,32.330731376130366,14.818390606753466,0.8175746295158478,516.40157357537,0.0669022433644445,33.12247394339011,6.023605767042899,0.8225676190369601,3283.269612653274,855.8284718328637,900.0,786.2409039982264,578.7849792248555,71.95955781644304,855.3950596408397,0.5284689455470928,1116.958699974565,56.69890175666759,4682,9676,562547.406335131,LC
Lactarius tuomikoskii,35.8457875,31.6768175,20.706604375,0.8004100000000001,10.09233,139.15484375,111.60695,72.29158874999996,2.4176012499999997,98.34261624999998,0.1977928739470662,122.75037978128545,18.26483969705405,0.0,33.126183974855515,56.976418541227055,11.292923370669374,554.6364566043752,0.0727963402288608,16.87319885336564,7.700701564824414,0.8609729648367725,2175.5630938377467,673.6054556848591,878.4618476085672,722.0461571049115,609.154285113509,66.18305634496346,911.0041038606706,0.3996039300658919,724.6121802291672,70.37158751591178,315,832,311754.697501275,LC
